0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020239,-0.000409,-0.031175,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020370,-0.000093,-0.015499,0.001288,0.000000,0.000000
0.020487,-0.007199,-0.031189,-0.001288,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.001288,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013405,-0.000484,-0.031234,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.001288
0.013653,-0.007274,-0.031248,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.002575,0.001288,0.001288
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.001288
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020370,-0.000093,-0.015499,0.001288,0.000000,0.000000
0.020239,-0.000409,-0.031175,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.000000
0.006951,-0.007032,-0.015631,0.001288,0.001288,0.001288
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.001288
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.002575,0.001288
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.001288,-0.001288
0.013785,-0.006957,-0.015572,0.000000,-0.001288,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.020370,-0.000093,-0.015499,0.001288,0.000000,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.001288
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.013536,-0.000167,-0.015558,0.000000,0.001288,-0.001288
0.013653,-0.007274,-0.031248,-0.001288,-0.001288,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.001288,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,-0.001288,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.002575,0.001288
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.001288
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.013902,-0.014064,-0.031262,0.000000,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,-0.001288,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.002575,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,-0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.020487,-0.007199,-0.031189,-0.001288,-0.001288,-0.002575
0.013902,-0.014064,-0.031262,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.002575,0.001288
0.020370,-0.000093,-0.015499,0.001288,0.001288,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020370,-0.000093,-0.015499,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.001288,0.001288
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020239,-0.000409,-0.031175,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.001288
0.013405,-0.000484,-0.031234,0.001288,0.001288,0.000000
0.020239,-0.000409,-0.031175,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020370,-0.000093,-0.015499,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.013405,-0.000484,-0.031234,0.000000,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.020239,-0.000409,-0.031175,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.000000,0.000000
0.013536,-0.000167,-0.015558,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.001288,0.000000
0.020370,-0.000093,-0.015499,0.002575,0.001288,0.001288
0.013785,-0.006957,-0.015572,0.000000,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020370,-0.000093,-0.015499,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.001288
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013785,-0.006957,-0.015572,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013653,-0.007274,-0.031248,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.000000,0.000000,0.000000
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.013785,-0.006957,-0.015572,0.001288,0.001288,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.001288,0.001288
0.013653,-0.007274,-0.031248,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.013902,-0.014064,-0.031262,0.000000,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.000000,0.000000,-0.001288
0.013902,-0.014064,-0.031262,0.000000,0.000000,-0.001288
0.013902,-0.014064,-0.031262,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.013902,-0.014064,-0.031262,0.001288,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.001288,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.001288,0.001288,0.000000
0.020487,-0.007199,-0.031189,0.001288,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,-0.001288
0.013902,-0.014064,-0.031262,0.000000,0.000000,-0.001288
0.020618,-0.006883,-0.015513,0.001288,0.000000,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.020736,-0.013989,-0.031203,-0.001288,-0.001288,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,-0.001288,0.000000,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.000000,0.000000,0.000000
0.020736,-0.013989,-0.031203,0.001288,0.000000,0.000000
0.020736,-0.013989,-0.031203,0.001288,0.001288,0.000000
0.013902,-0.014064,-0.031262,0.001288,0.001288,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.002575,0.001288,0.000000
0.020984,-0.020779,-0.031217,0.001288,0.001288,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.020867,-0.013673,-0.015527,0.000000,0.000000,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.000000,0.000000
0.020867,-0.013673,-0.015527,0.000000,-0.001288,-0.002575
0.020736,-0.013989,-0.031203,0.000000,-0.001288,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.013902,-0.014064,-0.031262,-0.001288,0.000000,0.000000
0.020867,-0.013673,-0.015527,0.000000,0.000000,0.000000
0.020736,-0.013989,-0.031203,0.001288,0.001288,0.000000
0.020736,-0.013989,-0.031203,0.001288,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.001288,0.001288,0.000000
0.013902,-0.014064,-0.031262,0.001288,0.001288,0.001288
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.001288
0.013902,-0.014064,-0.031262,0.001288,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.000000,0.001288,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.000000,0.000000
0.020867,-0.013673,-0.015527,0.000000,0.001288,0.000000
0.020867,-0.013673,-0.015527,0.001288,0.000000,-0.001288
0.020867,-0.013673,-0.015527,0.000000,0.000000,-0.001288
0.020867,-0.013673,-0.015527,0.000000,0.000000,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
0.020487,-0.007199,-0.031189,0.001288,0.001288,-0.001288
0.020736,-0.013989,-0.031203,-0.001288,-0.001288,-0.001288
0.020736,-0.013989,-0.031203,0.000000,0.000000,0.000000
0.020618,-0.006883,-0.015513,0.001288,0.001288,0.000000
0.020736,-0.013989,-0.031203,0.000000,0.000000,-0.001288
